stockSum,cashSum,totalSum,Date,Growth
3024437.8,108136.0,3132573.8,2021-01-04,0.9789293124999999
3081844.6,108136.0,3189980.6,2021-01-05,0.9968689375
3107009.5,108136.0,3215145.5,2021-01-06,1.00473296875
3241340.4,108136.0,3349476.4,2021-01-07,1.0467113749999999
3324906.7,108136.0,3433042.7,2021-01-08,1.07282584375
3346121.0,18737.0,3364858.0,2021-01-09,1.051518125
3346121.0,18737.0,3364858.0,2021-01-10,1.051518125
3346121.0,18737.0,3364858.0,2021-01-11,1.051518125
